State FIPS code,Name,Year,Total exemptions,Poor exemptions,Age 65 and over exemptions,Age 65 and over poor exemptions,Child exemptions,Poor child exemptions,Total exemptions under age 65,Poor exemptions under age 65,Median AGI,Mean AGI
08,Colorado,2001," 3,866,588 "," 449,062 "," 290,394 "," 34,590 "," 1,180,002 "," 156,050 "," 3,576,194 "," 414,472 "," 35,978 "," 57,120 "
08,Colorado,2002," 3,871,611 "," 484,239 "," 291,890 "," 38,541 "," 1,192,937 "," 170,074 "," 3,579,721 "," 445,698 "," 35,641 "," 55,004 "
08,Colorado,2003," 3,896,205 "," 522,564 "," 297,739 "," 40,942 "," 1,207,091 "," 184,355 "," 3,598,466 "," 481,622 "," 35,776 "," 55,823 "
08,Colorado,2004," 3,948,334 "," 522,264 "," 306,205 "," 40,831 "," 1,222,391 "," 184,469 "," 3,642,129 "," 481,433 "," 36,976 "," 60,036 "
08,Colorado,2005," 4,026,801 "," 540,283 "," 315,134 "," 39,135 "," 1,241,029 "," 191,680 "," 3,711,667 "," 501,148 "," 38,208 "," 63,550 "
08,Colorado,2006," 4,124,802 "," 558,098 "," 336,147 "," 41,841 "," 1,259,648 "," 193,724 "," 3,788,655 "," 516,257 "," 39,579 "," 67,933 "
08,Colorado,2007," 4,427,045 "," 703,927 "," 400,921 "," 82,776 "," 1,308,066 "," 205,211 "," 4,026,124 "," 621,151 "," 38,139 "," 66,683 "
08,Colorado,2008," 4,326,569 "," 623,532 "," 375,179 "," 54,217 "," 1,308,280 "," 216,181 "," 3,951,390 "," 569,315 "," 40,628 "," 65,813 "
08,Colorado,2009," 4,352,551 "," 689,400 "," 385,454 "," 64,090 "," 1,326,077 "," 243,498 "," 3,967,097 "," 625,310 "," 38,962 "," 61,228 "
08,Colorado,2010," 4,408,160 "," 690,101 "," 400,345 "," 60,973 "," 1,340,990 "," 247,962 "," 4,007,815 "," 629,128 "," 39,314 "," 64,213 "
08,Colorado,2011," 4,450,216 "," 719,865 "," 422,912 "," 64,405 "," 1,333,849 "," 255,644 "," 4,027,304 "," 655,460 "," 39,753 "," 66,661 "
08,Colorado,2012," 4,490,119 "," 701,686 "," 450,205 "," 66,612 "," 1,336,027 "," 248,020 "," 4,039,914 "," 635,074 "," 41,329 "," 72,131 "
08,Colorado,2013," 4,552,869 "," 695,962 "," 474,177 "," 68,589 "," 1,341,784 "," 242,511 "," 4,078,692 "," 627,373 "," 42,261 "," 70,069 "
08,Colorado,2014," 4,626,058 "," 674,989 "," 499,160 "," 68,829 "," 1,344,479 "," 231,879 "," 4,126,898 "," 606,160 "," 44,036 "," 75,253 "
08,Colorado,2015," 4,702,893 "," 657,681 "," 522,140 "," 72,005 "," 1,354,484 "," 221,823 "," 4,180,753 "," 585,676 "," 45,044 "," 77,424 "
08,Colorado,2016," 4,737,717 "," 646,289 "," 546,156 "," 76,436 "," 1,352,512 "," 215,901 "," 4,191,561 "," 569,853 "," 45,869 "," 78,168 "
08,Colorado,2017," 4,800,857 "," 625,497 "," 574,643 "," 75,695 "," 1,352,378 "," 207,195 "," 4,226,214 "," 549,802 "," 48,064 "," 82,435 "
08,Colorado,2018," 4,836,935 "," 599,037 "," 600,891 "," 75,431 "," 1,337,041 "," 193,234 "," 4,236,044 "," 523,606 "," 50,613 "," 87,961 "
09,Connecticut,1989," 2,825,334 "," 188,154 "," 275,472 "," 21,571 "," 784,972 "," 48,692 "," 2,549,862 "," 166,583 "," 28,579 "," 41,594 "
09,Connecticut,1990," 2,811,075 "," 207,142 "," 281,831 "," 25,699 "," 781,938 "," 53,551 "," 2,529,244 "," 181,443 "," 29,345 "," 42,201 "
09,Connecticut,1991," 2,778,394 "," 222,155 "," 280,249 "," 29,412 "," 780,889 "," 57,424 "," 2,498,145 "," 192,743 "," 29,868 "," 43,004 "
09,Connecticut,1992," 2,742,400 "," 219,183 "," 273,146 "," 30,800 "," 779,195 "," 57,932 "," 2,469,254 "," 188,383 "," 30,805 "," 46,030 "
09,Connecticut,1993," 2,731,327 "," 231,465 "," 268,833 "," 32,121 "," 783,168 "," 63,421 "," 2,462,494 "," 199,344 "," 31,226 "," 46,569 "
09,Connecticut,1994," 2,730,777 "," 238,645 "," 268,644 "," 32,782 "," 785,817 "," 65,957 "," 2,462,133 "," 205,863 "," 31,910 "," 47,457 "
09,Connecticut,1995," 2,747,256 "," 246,253 "," 271,971 "," 28,304 "," 797,756 "," 74,173 "," 2,475,285 "," 217,949 "," 33,027 "," 50,947 "
09,Connecticut,1996," 2,785,598 "," 274,809 "," 274,423 "," 27,095 "," 821,202 "," 91,492 "," 2,511,175 "," 247,714 "," 33,978 "," 54,080 "
09,Connecticut,1997," 2,803,324 "," 271,757 "," 275,472 "," 24,859 "," 830,717 "," 95,321 "," 2,527,852 "," 246,898 "," 35,649 "," 57,719 "
09,Connecticut,1998," 2,847,448 "," 264,415 "," 281,120 "," 24,020 "," 849,800 "," 94,104 "," 2,566,328 "," 240,395 "," 37,327 "," 63,157 "
09,Connecticut,1999," 2,954,256 "," 266,273 "," 289,732 "," 24,715 "," 891,099 "," 93,740 "," 2,664,524 "," 241,558 "," 39,141 "," 72,769 "
09,Connecticut,2000," 2,978,033 "," 259,810 "," 293,113 "," 24,785 "," 898,907 "," 89,930 "," 2,684,920 "," 235,025 "," 41,154 "," 79,830 "
09,Connecticut,2001," 3,021,621 "," 271,193 "," 306,615 "," 26,619 "," 909,347 "," 90,725 "," 2,715,006 "," 244,574 "," 41,165 "," 75,162 "
09,Connecticut,2002," 3,025,785 "," 287,514 "," 299,190 "," 35,343 "," 920,308 "," 92,808 "," 2,726,595 "," 252,171 "," 41,198 "," 72,172 "
09,Connecticut,2003," 3,026,711 "," 300,186 "," 298,356 "," 38,200 "," 923,962 "," 95,451 "," 2,728,355 "," 261,986 "," 41,593 "," 74,655 "
09,Connecticut,2004," 3,028,642 "," 299,752 "," 301,167 "," 36,972 "," 922,217 "," 94,955 "," 2,727,475 "," 262,780 "," 43,162 "," 81,479 "
09,Connecticut,2005," 3,036,292 "," 305,575 "," 301,957 "," 33,349 "," 919,194 "," 97,641 "," 2,734,335 "," 272,226 "," 44,521 "," 86,984 "
09,Connecticut,2006," 3,063,659 "," 318,907 "," 317,208 "," 35,653 "," 919,086 "," 99,651 "," 2,746,451 "," 283,254 "," 45,888 "," 91,516 "
09,Connecticut,2007," 3,233,223 "," 446,772 "," 369,961 "," 71,108 "," 930,702 "," 107,095 "," 2,863,262 "," 375,664 "," 43,324 "," 93,107 "
09,Connecticut,2008," 3,101,485 "," 348,929 "," 343,318 "," 45,184 "," 921,216 "," 107,878 "," 2,758,167 "," 303,745 "," 47,407 "," 90,355 "
09,Connecticut,2009," 3,083,861 "," 371,848 "," 348,291 "," 52,811 "," 918,347 "," 115,202 "," 2,735,570 "," 319,037 "," 45,761 "," 83,838 "
09,Connecticut,2010," 3,092,827 "," 370,149 "," 356,776 "," 50,740 "," 914,430 "," 116,404 "," 2,736,051 "," 319,409 "," 46,087 "," 90,736 "
09,Connecticut,2011," 3,088,054 "," 398,213 "," 368,780 "," 53,194 "," 902,663 "," 125,159 "," 2,719,274 "," 345,019 "," 46,577 "," 90,991 "
09,Connecticut,2012," 3,076,430 "," 399,956 "," 383,053 "," 53,709 "," 896,124 "," 128,532 "," 2,693,377 "," 346,247 "," 47,721 "," 97,910 "
09,Connecticut,2013," 3,072,170 "," 407,838 "," 395,037 "," 54,100 "," 886,107 "," 131,510 "," 2,677,133 "," 353,738 "," 48,324 "," 95,492 "
09,Connecticut,2014," 3,051,725 "," 409,235 "," 405,451 "," 54,263 "," 869,207 "," 132,820 "," 2,646,274 "," 354,972 "," 49,724 "," 101,687 "
09,Connecticut,2015," 3,051,526 "," 397,927 "," 412,691 "," 54,350 "," 865,015 "," 128,722 "," 2,638,835 "," 343,577 "," 50,594 "," 102,171 "
09,Connecticut,2016," 3,045,026 "," 394,057 "," 422,765 "," 55,591 "," 856,786 "," 127,675 "," 2,622,261 "," 338,466 "," 51,084 "," 99,544 "
09,Connecticut,2017," 3,045,953 "," 390,192 "," 435,771 "," 55,565 "," 849,710 "," 126,768 "," 2,610,182 "," 334,627 "," 52,352 "," 106,096 "
09,Connecticut,2018," 3,035,397 "," 382,223 "," 449,791 "," 56,483 "," 838,961 "," 122,588 "," 2,585,606 "," 325,740 "," 53,963 "," 108,249 "
10,Delaware,1989," 585,731 "," 58,866 "," 48,673 "," 4,227 "," 178,448 "," 21,525 "," 537,058 "," 54,639 "," 24,006 "," 33,794 "
10,Delaware,1990," 596,032 "," 62,985 "," 50,885 "," 4,667 "," 182,204 "," 23,521 "," 545,147 "," 58,318 "," 24,962 "," 34,964 "
10,Delaware,1991," 605,227 "," 71,182 "," 52,221 "," 5,227 "," 187,611 "," 27,269 "," 553,006 "," 65,955 "," 25,385 "," 35,565 "
10,Delaware,1992," 606,749 "," 71,950 "," 52,646 "," 5,092 "," 190,478 "," 28,561 "," 554,103 "," 66,858 "," 26,069 "," 36,987 "
10,Delaware,1993," 614,289 "," 77,376 "," 53,167 "," 5,515 "," 194,868 "," 31,591 "," 561,122 "," 71,861 "," 26,231 "," 37,482 "
10,Delaware,1994," 621,093 "," 78,646 "," 54,140 "," 5,616 "," 195,826 "," 31,473 "," 566,953 "," 73,030 "," 26,645 "," 38,310 "
10,Delaware,1995," 628,956 "," 78,486 "," 55,833 "," 5,057 "," 197,903 "," 31,686 "," 573,123 "," 73,429 "," 27,783 "," 40,405 "
10,Delaware,1996," 636,541 "," 81,267 "," 57,769 "," 4,978 "," 199,709 "," 32,735 "," 578,772 "," 76,289 "," 28,688 "," 42,409 "
10,Delaware,1997," 642,683 "," 79,768 "," 58,959 "," 4,558 "," 200,747 "," 32,904 "," 583,724 "," 75,210 "," 29,956 "," 44,769 "
10,Delaware,1998," 654,294 "," 76,878 "," 61,109 "," 4,487 "," 202,623 "," 31,032 "," 593,185 "," 72,391 "," 31,431 "," 47,889 "
10,Delaware,1999," 673,306 "," 76,636 "," 63,519 "," 4,828 "," 208,206 "," 30,757 "," 609,787 "," 71,808 "," 32,935 "," 51,566 "
10,Delaware,2000," 682,114 "," 75,766 "," 64,449 "," 4,727 "," 211,583 "," 30,493 "," 617,665 "," 71,039 "," 34,458 "," 54,712 "
10,Delaware,2001," 691,294 "," 78,624 "," 66,905 "," 5,461 "," 213,008 "," 30,776 "," 624,389 "," 73,163 "," 34,625 "," 53,353 "
10,Delaware,2002," 699,539 "," 82,328 "," 68,467 "," 6,725 "," 215,914 "," 31,835 "," 631,072 "," 75,603 "," 34,602 "," 52,808 "
10,Delaware,2003," 707,872 "," 86,523 "," 70,019 "," 7,254 "," 217,946 "," 32,888 "," 637,853 "," 79,269 "," 35,052 "," 54,265 "
10,Delaware,2004," 717,796 "," 87,027 "," 72,292 "," 7,308 "," 219,751 "," 32,842 "," 645,504 "," 79,719 "," 36,363 "," 58,685 "
10,Delaware,2005," 727,826 "," 91,532 "," 73,718 "," 6,830 "," 221,086 "," 34,712 "," 654,108 "," 84,702 "," 37,419 "," 62,478 "
10,Delaware,2006," 740,083 "," 94,403 "," 79,226 "," 7,637 "," 222,954 "," 35,216 "," 660,857 "," 86,766 "," 38,870 "," 63,545 "
10,Delaware,2007," 793,342 "," 129,866 "," 94,456 "," 17,199 "," 229,926 "," 38,530 "," 698,886 "," 112,667 "," 36,612 "," 60,702 "
10,Delaware,2008," 762,552 "," 109,842 "," 87,997 "," 10,385 "," 227,761 "," 39,955 "," 674,555 "," 99,457 "," 39,373 "," 61,109 "
10,Delaware,2009," 760,478 "," 115,196 "," 89,578 "," 11,830 "," 228,854 "," 42,535 "," 670,900 "," 103,366 "," 38,357 "," 58,501 "
10,Delaware,2010," 768,578 "," 118,221 "," 92,464 "," 11,432 "," 230,956 "," 44,895 "," 676,114 "," 106,789 "," 38,420 "," 59,333 "
10,Delaware,2011," 770,857 "," 125,754 "," 96,880 "," 12,525 "," 229,740 "," 47,652 "," 673,977 "," 113,229 "," 38,840 "," 60,436 "
10,Delaware,2012," 771,662 "," 125,541 "," 102,016 "," 12,773 "," 230,401 "," 48,098 "," 669,646 "," 112,768 "," 39,877 "," 63,891 "
10,Delaware,2013," 776,809 "," 127,173 "," 107,348 "," 13,475 "," 228,695 "," 48,354 "," 669,461 "," 113,698 "," 40,478 "," 63,482 "
10,Delaware,2014," 781,487 "," 127,080 "," 112,194 "," 13,547 "," 227,151 "," 47,782 "," 669,293 "," 113,533 "," 41,585 "," 66,422 "
10,Delaware,2015," 788,409 "," 123,615 "," 116,606 "," 13,892 "," 227,536 "," 46,085 "," 671,803 "," 109,723 "," 42,395 "," 68,128 "
10,Delaware,2016," 791,125 "," 122,417 "," 121,881 "," 14,575 "," 226,491 "," 45,472 "," 669,244 "," 107,842 "," 43,087 "," 68,444 "
10,Delaware,2017," 799,834 "," 121,521 "," 128,325 "," 14,807 "," 227,074 "," 45,217 "," 671,509 "," 106,714 "," 44,809 "," 71,583 "
10,Delaware,2018," 805,085 "," 119,342 "," 133,795 "," 14,872 "," 226,118 "," 44,006 "," 671,290 "," 104,470 "," 46,581 "," 74,773 "
11,District of Columbia,1989," 477,577 "," 66,768 "," 42,605 "," 3,238 "," 141,345 "," 25,599 "," 434,972 "," 63,530 "," 20,695 "," 32,432 "
11,District of Columbia,1990," 476,053 "," 71,059 "," 42,967 "," 3,404 "," 144,220 "," 28,678 "," 433,086 "," 67,655 "," 21,462 "," 33,587 "
11,District of Columbia,1991," 471,358 "," 78,446 "," 42,280 "," 3,640 "," 147,899 "," 33,808 "," 429,078 "," 74,806 "," 22,028 "," 34,184 "
11,District of Columbia,1992," 460,866 "," 78,518 "," 41,021 "," 3,251 "," 147,115 "," 34,319 "," 419,845 "," 75,267 "," 22,517 "," 35,343 "
11,District of Columbia,1993," 450,512 "," 82,068 "," 40,072 "," 3,257 "," 144,852 "," 36,607 "," 410,440 "," 78,811 "," 22,751 "," 36,063 "
11,District of Columbia,1994," 424,749 "," 74,264 "," 39,468 "," 3,181 "," 128,490 "," 30,915 "," 385,281 "," 71,083 "," 23,502 "," 38,142 "
11,District of Columbia,1995," 412,150 "," 73,721 "," 39,193 "," 2,933 "," 122,231 "," 30,541 "," 372,957 "," 70,788 "," 24,136 "," 38,788 "
11,District of Columbia,1996," 408,544 "," 76,521 "," 38,562 "," 3,090 "," 121,153 "," 31,894 "," 369,982 "," 73,431 "," 24,800 "," 41,199 "
11,District of Columbia,1997," 393,889 "," 74,507 "," 36,265 "," 2,833 "," 114,348 "," 31,587 "," 357,624 "," 71,674 "," 25,431 "," 39,709 "
11,District of Columbia,1998," 405,238 "," 72,920 "," 37,732 "," 2,847 "," 115,129 "," 30,185 "," 367,506 "," 70,073 "," 26,970 "," 47,304 "
11,District of Columbia,1999," 418,821 "," 73,787 "," 38,411 "," 2,883 "," 118,591 "," 30,549 "," 380,410 "," 70,904 "," 28,531 "," 56,572 "
11,District of Columbia,2000," 424,445 "," 71,359 "," 37,879 "," 2,828 "," 119,734 "," 28,954 "," 386,566 "," 68,531 "," 30,162 "," 61,490 "
11,District of Columbia,2001," 423,598 "," 70,431 "," 38,168 "," 2,970 "," 118,399 "," 28,010 "," 385,430 "," 67,461 "," 31,024 "," 59,136 "
11,District of Columbia,2002," 416,781 "," 68,408 "," 37,771 "," 3,075 "," 116,091 "," 26,953 "," 379,010 "," 65,333 "," 31,569 "," 58,047 "
11,District of Columbia,2003," 411,231 "," 67,307 "," 37,441 "," 3,173 "," 113,069 "," 25,690 "," 373,790 "," 64,134 "," 32,562 "," 61,385 "
11,District of Columbia,2004," 409,308 "," 65,190 "," 37,504 "," 3,309 "," 109,679 "," 24,240 "," 371,804 "," 61,881 "," 34,529 "," 67,488 "
11,District of Columbia,2005," 411,616 "," 65,680 "," 36,704 "," 3,187 "," 107,421 "," 24,274 "," 374,912 "," 62,493 "," 35,985 "," 72,737 "
11,District of Columbia,2006," 415,726 "," 65,916 "," 38,582 "," 3,615 "," 105,148 "," 23,190 "," 377,144 "," 62,301 "," 37,913 "," 77,213 "
11,District of Columbia,2007," 446,256 "," 84,622 "," 43,805 "," 7,355 "," 107,466 "," 24,232 "," 402,451 "," 77,267 "," 37,283 "," 77,767 "
11,District of Columbia,2008," 433,969 "," 69,828 "," 40,971 "," 4,477 "," 106,730 "," 24,127 "," 392,998 "," 65,351 "," 41,039 "," 76,725 "
11,District of Columbia,2009," 439,899 "," 71,446 "," 41,492 "," 4,650 "," 107,745 "," 24,488 "," 398,407 "," 66,796 "," 41,666 "," 74,686 "
11,District of Columbia,2010," 457,362 "," 77,056 "," 42,370 "," 4,644 "," 110,731 "," 26,765 "," 414,992 "," 72,412 "," 41,863 "," 77,027 "
11,District of Columbia,2011," 466,251 "," 82,670 "," 43,405 "," 4,843 "," 113,059 "," 30,241 "," 422,846 "," 77,827 "," 43,101 "," 80,490 "
11,District of Columbia,2012," 473,344 "," 83,331 "," 44,711 "," 4,839 "," 115,135 "," 31,312 "," 428,633 "," 78,492 "," 44,899 "," 90,119 "
11,District of Columbia,2013," 480,512 "," 87,004 "," 45,563 "," 4,872 "," 116,714 "," 33,006 "," 434,949 "," 82,132 "," 45,774 "," 85,676 "
11,District of Columbia,2014," 487,962 "," 87,509 "," 46,560 "," 4,986 "," 117,348 "," 33,269 "," 441,402 "," 82,523 "," 47,308 "," 91,446 "
11,District of Columbia,2015," 497,457 "," 83,568 "," 47,447 "," 5,026 "," 118,638 "," 31,333 "," 450,010 "," 78,542 "," 49,324 "," 95,342 "
11,District of Columbia,2016," 503,617 "," 81,705 "," 48,056 "," 5,135 "," 119,921 "," 30,896 "," 455,561 "," 76,570 "," 51,022 "," 95,715 "
11,District of Columbia,2017," 509,268 "," 79,109 "," 48,991 "," 5,130 "," 120,793 "," 30,000 "," 460,277 "," 73,979 "," 53,299 "," 100,537 "
11,District of Columbia,2018," 511,140 "," 76,309 "," 49,668 "," 5,260 "," 120,885 "," 28,989 "," 461,472 "," 71,049 "," 56,366 "," 111,195 "
12,Florida,1989," 10,633,995 "," 1,673,368 "," 1,371,203 "," 126,831 "," 2,958,388 "," 590,324 "," 9,262,792 "," 1,546,537 "," 18,918 "," 29,823 "
12,Florida,1990," 10,885,970 "," 1,848,768 "," 1,418,058 "," 148,238 "," 3,049,235 "," 662,437 "," 9,467,912 "," 1,700,530 "," 19,250 "," 30,194 "
12,Florida,1991," 11,106,852 "," 2,055,308 "," 1,434,640 "," 170,281 "," 3,154,318 "," 745,591 "," 9,672,212 "," 1,885,027 "," 19,277 "," 30,022 "
12,Florida,1992," 11,122,254 "," 2,057,734 "," 1,409,525 "," 168,617 "," 3,200,904 "," 762,336 "," 9,712,729 "," 1,889,117 "," 19,692 "," 31,514 "
12,Florida,1993," 11,294,981 "," 2,134,753 "," 1,399,652 "," 170,008 "," 3,278,742 "," 802,164 "," 9,895,329 "," 1,964,745 "," 20,006 "," 31,918 "
12,Florida,1994," 11,396,671 "," 2,104,965 "," 1,416,989 "," 178,125 "," 3,274,521 "," 769,208 "," 9,979,682 "," 1,926,840 "," 20,553 "," 32,899 "
12,Florida,1995," 11,617,906 "," 2,137,120 "," 1,444,400 "," 159,802 "," 3,347,602 "," 793,890 "," 10,173,506 "," 1,977,318 "," 21,437 "," 34,668 "
12,Florida,1996," 11,932,479 "," 2,210,765 "," 1,480,714 "," 162,142 "," 3,450,879 "," 829,157 "," 10,451,765 "," 2,048,623 "," 22,202 "," 36,990 "
12,Florida,1997," 12,149,405 "," 2,178,958 "," 1,492,325 "," 148,705 "," 3,516,909 "," 834,382 "," 10,657,080 "," 2,030,253 "," 23,371 "," 39,232 "
12,Florida,1998," 12,400,211 "," 2,100,290 "," 1,529,947 "," 147,165 "," 3,589,248 "," 801,283 "," 10,870,264 "," 1,953,125 "," 24,684 "," 42,456 "
12,Florida,1999," 13,016,199 "," 2,144,439 "," 1,585,790 "," 157,091 "," 3,775,846 "," 804,422 "," 11,430,409 "," 1,987,348 "," 25,852 "," 47,530 "
12,Florida,2000," 13,346,772 "," 2,184,709 "," 1,603,783 "," 158,912 "," 3,879,690 "," 816,691 "," 11,742,989 "," 2,025,797 "," 27,032 "," 50,605 "
12,Florida,2001," 13,658,964 "," 2,324,292 "," 1,646,293 "," 195,736 "," 3,968,316 "," 846,756 "," 12,012,671 "," 2,128,556 "," 27,111 "," 48,192 "
12,Florida,2002," 13,908,972 "," 2,456,427 "," 1,657,158 "," 235,664 "," 4,070,027 "," 881,126 "," 12,251,814 "," 2,220,763 "," 27,028 "," 47,560 "
12,Florida,2003," 14,083,543 "," 2,526,143 "," 1,665,417 "," 246,531 "," 4,120,704 "," 899,513 "," 12,418,126 "," 2,279,612 "," 27,452 "," 48,387 "
12,Florida,2004," 14,490,154 "," 2,565,754 "," 1,700,933 "," 242,991 "," 4,223,087 "," 906,005 "," 12,789,221 "," 2,322,763 "," 28,741 "," 53,972 "
12,Florida,2005," 14,809,676 "," 2,578,049 "," 1,721,960 "," 225,497 "," 4,275,241 "," 908,292 "," 13,087,716 "," 2,352,552 "," 30,026 "," 60,471 "
12,Florida,2006," 15,100,311 "," 2,656,325 "," 1,795,470 "," 232,706 "," 4,319,486 "," 921,299 "," 13,304,841 "," 2,423,619 "," 31,129 "," 63,065 "
12,Florida,2007," 16,378,953 "," 3,699,964 "," 2,191,969 "," 528,009 "," 4,449,968 "," 1,023,113 "," 14,186,984 "," 3,171,955 "," 28,318 "," 58,017 "
12,Florida,2008," 15,505,390 "," 3,190,596 "," 1,968,507 "," 332,568 "," 4,407,951 "," 1,085,939 "," 13,536,883 "," 2,858,028 "," 30,535 "," 55,856 "
12,Florida,2009," 15,592,040 "," 3,506,935 "," 2,012,767 "," 403,060 "," 4,463,437 "," 1,198,493 "," 13,579,273 "," 3,103,875 "," 28,753 "," 51,093 "
12,Florida,2010," 16,235,769 "," 3,768,246 "," 2,265,857 "," 487,660 "," 4,498,371 "," 1,245,305 "," 13,969,912 "," 3,280,586 "," 27,797 "," 50,946 "
12,Florida,2011," 16,178,829 "," 3,875,501 "," 2,211,987 "," 434,844 "," 4,461,659 "," 1,310,480 "," 13,966,842 "," 3,440,657 "," 28,395 "," 52,715 "
12,Florida,2012," 15,907,085 "," 3,759,845 "," 2,226,607 "," 415,671 "," 4,522,291 "," 1,342,569 "," 13,680,478 "," 3,344,174 "," 29,813 "," 60,476 "
12,Florida,2013," 16,064,247 "," 3,789,235 "," 2,273,574 "," 422,348 "," 4,566,172 "," 1,349,500 "," 13,790,673 "," 3,366,887 "," 30,607 "," 58,783 "
12,Florida,2014," 16,262,721 "," 3,745,275 "," 2,352,684 "," 421,681 "," 4,594,547 "," 1,343,976 "," 13,910,037 "," 3,323,594 "," 31,928 "," 63,897 "
12,Florida,2015," 16,564,407 "," 3,629,585 "," 2,433,433 "," 430,197 "," 4,651,865 "," 1,291,717 "," 14,130,974 "," 3,199,388 "," 33,028 "," 66,569 "
12,Florida,2016," 16,540,456 "," 3,580,453 "," 2,495,306 "," 445,079 "," 4,601,534 "," 1,264,516 "," 14,045,150 "," 3,135,374 "," 33,511 "," 64,872 "
12,Florida,2017," 17,085,617 "," 3,645,986 "," 2,615,443 "," 453,817 "," 4,723,719 "," 1,285,703 "," 14,470,174 "," 3,192,169 "," 34,908 "," 71,072 "
12,Florida,2018," 17,278,495 "," 3,510,687 "," 2,709,852 "," 454,277 "," 4,730,700 "," 1,219,307 "," 14,568,643 "," 3,056,410 "," 36,629 "," 76,923 "
13,Georgia,1989," 5,363,411 "," 835,090 "," 285,612 "," 34,043 "," 1,791,337 "," 335,991 "," 5,077,799 "," 801,047 "," 20,267 "," 29,658 "
13,Georgia,1990," 5,471,055 "," 901,087 "," 300,374 "," 37,980 "," 1,839,608 "," 371,294 "," 5,170,681 "," 863,107 "," 20,913 "," 30,674 "
13,Georgia,1991," 5,595,937 "," 1,009,932 "," 308,299 "," 42,199 "," 1,904,639 "," 426,708 "," 5,287,638 "," 967,733 "," 21,038 "," 30,973 "
13,Georgia,1992," 5,681,217 "," 1,005,279 "," 313,519 "," 42,692 "," 1,948,272 "," 432,160 "," 5,367,698 "," 962,587 "," 21,754 "," 32,644 "
13,Georgia,1993," 5,798,790 "," 1,048,295 "," 317,860 "," 45,749 "," 1,989,804 "," 452,360 "," 5,480,930 "," 1,002,546 "," 22,011 "," 33,287 "
13,Georgia,1994," 5,851,579 "," 1,007,774 "," 326,669 "," 47,310 "," 1,965,040 "," 421,535 "," 5,524,910 "," 960,464 "," 22,847 "," 34,536 "
13,Georgia,1995," 5,995,846 "," 1,038,344 "," 338,235 "," 43,831 "," 2,015,596 "," 440,472 "," 5,657,611 "," 994,513 "," 23,685 "," 36,384 "
13,Georgia,1996," 6,151,146 "," 1,081,446 "," 352,851 "," 44,579 "," 2,075,584 "," 464,022 "," 5,798,295 "," 1,036,867 "," 24,560 "," 38,458 "
13,Georgia,1997," 6,262,100 "," 1,078,753 "," 358,711 "," 42,853 "," 2,108,551 "," 466,705 "," 5,903,389 "," 1,035,900 "," 25,681 "," 40,180 "
13,Georgia,1998," 6,421,015 "," 1,040,394 "," 378,386 "," 42,867 "," 2,149,552 "," 443,469 "," 6,042,629 "," 997,527 "," 27,149 "," 43,797 "
13,Georgia,1999," 6,738,277 "," 1,069,195 "," 399,982 "," 45,707 "," 2,251,693 "," 443,969 "," 6,338,295 "," 1,023,488 "," 28,375 "," 47,714 "
13,Georgia,2000," 6,874,816 "," 1,096,236 "," 410,682 "," 47,068 "," 2,305,664 "," 454,449 "," 6,464,134 "," 1,049,168 "," 29,516 "," 50,469 "
13,Georgia,2001," 6,972,607 "," 1,149,360 "," 432,850 "," 51,607 "," 2,345,730 "," 474,092 "," 6,539,757 "," 1,097,753 "," 29,894 "," 49,371 "
13,Georgia,2002," 7,053,938 "," 1,223,221 "," 443,670 "," 64,098 "," 2,391,476 "," 495,264 "," 6,610,268 "," 1,159,123 "," 29,571 "," 48,218 "
13,Georgia,2003," 7,171,364 "," 1,305,030 "," 456,249 "," 69,480 "," 2,436,064 "," 520,019 "," 6,715,115 "," 1,235,550 "," 29,542 "," 48,821 "
13,Georgia,2004," 7,299,803 "," 1,325,409 "," 473,648 "," 73,163 "," 2,478,972 "," 525,885 "," 6,826,155 "," 1,252,246 "," 30,311 "," 51,529 "
13,Georgia,2005," 7,492,621 "," 1,421,587 "," 489,178 "," 70,535 "," 2,531,977 "," 561,298 "," 7,003,443 "," 1,351,052 "," 30,618 "," 54,040 "
13,Georgia,2006," 7,716,359 "," 1,452,955 "," 537,633 "," 85,869 "," 2,591,434 "," 573,353 "," 7,178,726 "," 1,367,086 "," 31,425 "," 56,632 "
13,Georgia,2007," 8,351,915 "," 1,931,276 "," 683,791 "," 192,347 "," 2,690,343 "," 631,186 "," 7,668,124 "," 1,738,929 "," 28,653 "," 53,282 "
13,Georgia,2008," 8,123,489 "," 1,820,850 "," 614,951 "," 118,609 "," 2,682,940 "," 675,749 "," 7,508,538 "," 1,702,241 "," 30,124 "," 52,207 "
